STATEFP	YEAR	INDICATOR	VALUE	STATE	STATEABBREVIATION
49	2016	TMAT_fac	47	Utah	UT
18	2016	TMAT_fac	27	Indiana	IN
46	2016	TMAT_fac	7	South Dakota	SD
45	2016	TMAT_fac	25	South Carolina	SC
38	2016	TMAT_fac	4	North Dakota	ND
22	2016	TMAT_fac	22	Louisiana	LA
33	2016	TMAT_fac	16	New Hampshire	NH
56	2016	TMAT_fac	14	Wyoming	WY
37	2016	TMAT_fac	77	North Carolina	NC
28	2016	TMAT_fac	7	Mississippi	MS
11	2016	TMAT_fac	4	District of Columbia	DC
05	2016	TMAT_fac	7	Arkansas	AR
41	2016	TMAT_fac	24	Oregon	OR
55	2016	TMAT_fac	48	Wisconsin	WI
44	2016	TMAT_fac	19	Rhode Island	RI
35	2016	TMAT_fac	20	New Mexico	NM
17	2016	TMAT_fac	89	Illinois	IL
26	2016	TMAT_fac	66	Michigan	MI
36	2016	TMAT_fac	309	New York	NY
15	2016	TMAT_fac	4	Hawaii	HI
47	2016	TMAT_fac	40	Tennessee	TN
40	2016	TMAT_fac	8	Oklahoma	OK
21	2016	TMAT_fac	20	Kentucky	KY
39	2016	TMAT_fac	76	Ohio	OH
12	2016	TMAT_fac	108	Florida	FL
29	2016	TMAT_fac	52	Missouri	MO
51	2016	TMAT_fac	61	Virginia	VA
72	2016	TMAT_fac	3	Puerto Rico	PR
31	2016	TMAT_fac	15	Nebraska	NE
24	2016	AMAT_fac	18	Maryland	MD
04	2016	AMAT_fac	11	Arizona	AZ
50	2016	AMAT_fac	8	Vermont	VT
42	2016	AMAT_fac	18	Pennsylvania	PA
10	2016	AMAT_fac	6	Delaware	DE
01	2016	AMAT_fac	2	Alabama	AL
09	2016	AMAT_fac	8	Connecticut	CT
16	2016	AMAT_fac	3	Idaho	ID
48	2016	AMAT_fac	4	Texas	TX
19	2016	AMAT_fac	2	Iowa	IA
54	2016	AMAT_fac	7	West Virginia	WV
02	2016	AMAT_fac	1	Alaska	AK
23	2016	AMAT_fac	0	Maine	ME
06	2016	AMAT_fac	23	California	CA
30	2016	AMAT_fac	0	Montana	MT
08	2016	AMAT_fac	5	Colorado	CO
25	2016	AMAT_fac	17	Massachusetts	MA
20	2016	AMAT_fac	1	Kansas	KS
32	2016	AMAT_fac	7	Nevada	NV
13	2016	AMAT_fac	3	Georgia	GA
53	2016	AMAT_fac	6	Washington	WA
27	2016	AMAT_fac	3	Minnesota	MN
00	2016	AMAT_fac	289	United States	US
34	2016	AMAT_fac	7	New Jersey	NJ
49	2016	AMAT_fac	4	Utah	UT
18	2016	AMAT_fac	7	Indiana	IN
46	2016	AMAT_fac	0	South Dakota	SD
45	2016	AMAT_fac	2	South Carolina	SC
38	2016	AMAT_fac	0	North Dakota	ND
22	2016	AMAT_fac	3	Louisiana	LA
33	2016	AMAT_fac	0	New Hampshire	NH
56	2016	AMAT_fac	0	Wyoming	WY
37	2016	AMAT_fac	9	North Carolina	NC
28	2016	AMAT_fac	0	Mississippi	MS
11	2016	AMAT_fac	1	District of Columbia	DC
05	2016	AMAT_fac	0	Arkansas	AR
41	2016	AMAT_fac	4	Oregon	OR
55	2016	AMAT_fac	3	Wisconsin	WI
44	2016	AMAT_fac	5	Rhode Island	RI
35	2016	AMAT_fac	2	New Mexico	NM
17	2016	AMAT_fac	10	Illinois	IL
26	2016	AMAT_fac	14	Michigan	MI
36	2016	AMAT_fac	27	New York	NY
15	2016	AMAT_fac	0	Hawaii	HI
47	2016	AMAT_fac	1	Tennessee	TN
40	2016	AMAT_fac	1	Oklahoma	OK
21	2016	AMAT_fac	4	Kentucky	KY
39	2016	AMAT_fac	10	Ohio	OH
12	2016	AMAT_fac	12	Florida	FL
29	2016	AMAT_fac	0	Missouri	MO
51	2016	AMAT_fac	10	Virginia	VA
72	2016	AMAT_fac	0	Puerto Rico	PR
31	2016	AMAT_fac	0	Nebraska	NE
24	2016	Med_SA_fac	241	Maryland	MD
04	2016	Med_SA_fac	189	Arizona	AZ
50	2016	Med_SA_fac	37	Vermont	VT
42	2016	Med_SA_fac	391	Pennsylvania	PA
10	2016	Med_SA_fac	24	Delaware	DE
01	2016	Med_SA_fac	65	Alabama	AL
09	2016	Med_SA_fac	161	Connecticut	CT
16	2016	Med_SA_fac	93	Idaho	ID
48	2016	Med_SA_fac	228	Texas	TX
19	2016	Med_SA_fac	115	Iowa	IA
54	2016	Med_SA_fac	76	West Virginia	WV
02	2016	Med_SA_fac	58	Alaska	AK
23	2016	Med_SA_fac	152	Maine	ME
06	2016	Med_SA_fac	350	California	CA
30	2016	Med_SA_fac	40	Montana	MT
08	2016	Med_SA_fac	188	Colorado	CO
25	2016	Med_SA_fac	199	Massachusetts	MA
20	2016	Med_SA_fac	145	Kansas	KS
32	2016	Med_SA_fac	51	Nevada	NV
13	2016	Med_SA_fac	156	Georgia	GA
53	2016	Med_SA_fac	216	Washington	WA
27	2016	Med_SA_fac	147	Minnesota	MN
00	2016	Med_SA_fac	7285	United States	US
34	2016	Med_SA_fac	159	New Jersey	NJ
49	2016	Med_SA_fac	78	Utah	UT
18	2016	Med_SA_fac	149	Indiana	IN
46	2016	Med_SA_fac	41	South Dakota	SD
45	2016	Med_SA_fac	62	South Carolina	SC
38	2016	Med_SA_fac	21	North Dakota	ND
22	2016	Med_SA_fac	75	Louisiana	LA
33	2016	Med_SA_fac	33	New Hampshire	NH
56	2016	Med_SA_fac	44	Wyoming	WY
37	2016	Med_SA_fac	226	North Carolina	NC
28	2016	Med_SA_fac	46	Mississippi	MS
11	2016	Med_SA_fac	18	District of Columbia	DC
05	2016	Med_SA_fac	15	Arkansas	AR
41	2016	Med_SA_fac	162	Oregon	OR
55	2016	Med_SA_fac	188	Wisconsin	WI
44	2016	Med_SA_fac	40	Rhode Island	RI
35	2016	Med_SA_fac	96	New Mexico	NM
17	2016	Med_SA_fac	302	Illinois	IL
26	2016	Med_SA_fac	289	Michigan	MI
36	2016	Med_SA_fac	661	New York	NY
15	2016	Med_SA_fac	38	Hawaii	HI
47	2016	Med_SA_fac	118	Tennessee	TN
40	2016	Med_SA_fac	98	Oklahoma	OK
21	2016	Med_SA_fac	165	Kentucky	KY
39	2016	Med_SA_fac	279	Ohio	OH
12	2016	Med_SA_fac	199	Florida	FL
29	2016	Med_SA_fac	150	Missouri	MO
51	2016	Med_SA_fac	121	Virginia	VA
72	2016	Med_SA_fac	5	Puerto Rico	PR
31	2016	Med_SA_fac	84	Nebraska	NE
24	2016	Med_SMAT_fac	142	Maryland	MD
04	2016	Med_SMAT_fac	87	Arizona	AZ
50	2016	Med_SMAT_fac	27	Vermont	VT
42	2016	Med_SMAT_fac	198	Pennsylvania	PA
10	2016	Med_SMAT_fac	14	Delaware	DE
01	2016	Med_SMAT_fac	18	Alabama	AL
09	2016	Med_SMAT_fac	95	Connecticut	CT
16	2016	Med_SMAT_fac	15	Idaho	ID
48	2016	Med_SMAT_fac	58	Texas	TX
19	2016	Med_SMAT_fac	31	Iowa	IA
54	2016	Med_SMAT_fac	39	West Virginia	WV
02	2016	Med_SMAT_fac	17	Alaska	AK
23	2016	Med_SMAT_fac	51	Maine	ME
06	2016	Med_SMAT_fac	144	California	CA
30	2016	Med_SMAT_fac	13	Montana	MT
08	2016	Med_SMAT_fac	78	Colorado	CO
25	2016	Med_SMAT_fac	134	Massachusetts	MA
20	2016	Med_SMAT_fac	30	Kansas	KS
32	2016	Med_SMAT_fac	17	Nevada	NV
13	2016	Med_SMAT_fac	27	Georgia	GA
53	2016	Med_SMAT_fac	53	Washington	WA
27	2016	Med_SMAT_fac	44	Minnesota	MN
00	2016	Med_SMAT_fac	3023	United States	US
34	2016	Med_SMAT_fac	79	New Jersey	NJ
49	2016	Med_SMAT_fac	32	Utah	UT
18	2016	Med_SMAT_fac	52	Indiana	IN
46	2016	Med_SMAT_fac	9	South Dakota	SD
45	2016	Med_SMAT_fac	16	South Carolina	SC
38	2016	Med_SMAT_fac	11	North Dakota	ND
22	2016	Med_SMAT_fac	22	Louisiana	LA
33	2016	Med_SMAT_fac	20	New Hampshire	NH
56	2016	Med_SMAT_fac	23	Wyoming	WY
37	2016	Med_SMAT_fac	90	North Carolina	NC
28	2016	Med_SMAT_fac	7	Mississippi	MS
11	2016	Med_SMAT_fac	7	District of Columbia	DC
05	2016	Med_SMAT_fac	4	Arkansas	AR
41	2016	Med_SMAT_fac	35	Oregon	OR
55	2016	Med_SMAT_fac	85	Wisconsin	WI
44	2016	Med_SMAT_fac	28	Rhode Island	RI
35	2016	Med_SMAT_fac	43	New Mexico	NM
17	2016	Med_SMAT_fac	109	Illinois	IL
26	2016	Med_SMAT_fac	82	Michigan	MI
36	2016	Med_SMAT_fac	497	New York	NY
15	2016	Med_SMAT_fac	6	Hawaii	HI
47	2016	Med_SMAT_fac	35	Tennessee	TN
40	2016	Med_SMAT_fac	20	Oklahoma	OK
21	2016	Med_SMAT_fac	36	Kentucky	KY
39	2016	Med_SMAT_fac	122	Ohio	OH
12	2016	Med_SMAT_fac	71	Florida	FL
29	2016	Med_SMAT_fac	73	Missouri	MO
51	2016	Med_SMAT_fac	55	Virginia	VA
72	2016	Med_SMAT_fac	2	Puerto Rico	PR
31	2016	Med_SMAT_fac	19	Nebraska	NE
24	2016	Med_TMAT_fac	87	Maryland	MD
04	2016	Med_TMAT_fac	49	Arizona	AZ
50	2016	Med_TMAT_fac	18	Vermont	VT
42	2016	Med_TMAT_fac	85	Pennsylvania	PA
10	2016	Med_TMAT_fac	9	Delaware	DE
01	2016	Med_TMAT_fac	5	Alabama	AL
09	2016	Med_TMAT_fac	34	Connecticut	CT
16	2016	Med_TMAT_fac	5	Idaho	ID
48	2016	Med_TMAT_fac	28	Texas	TX
19	2016	Med_TMAT_fac	5	Iowa	IA
54	2016	Med_TMAT_fac	28	West Virginia	WV
02	2016	Med_TMAT_fac	6	Alaska	AK
23	2016	Med_TMAT_fac	34	Maine	ME
06	2016	Med_TMAT_fac	63	California	CA
30	2016	Med_TMAT_fac	5	Montana	MT
08	2016	Med_TMAT_fac	29	Colorado	CO
25	2016	Med_TMAT_fac	87	Massachusetts	MA
20	2016	Med_TMAT_fac	7	Kansas	KS
32	2016	Med_TMAT_fac	13	Nevada	NV
13	2016	Med_TMAT_fac	9	Georgia	GA
53	2016	Med_TMAT_fac	29	Washington	WA
27	2016	Med_TMAT_fac	26	Minnesota	MN
00	2016	Med_TMAT_fac	1511	United States	US
34	2016	Med_TMAT_fac	41	New Jersey	NJ
49	2016	Med_TMAT_fac	22	Utah	UT
18	2016	Med_TMAT_fac	17	Indiana	IN
46	2016	Med_TMAT_fac	6	South Dakota	SD
45	2016	Med_TMAT_fac	11	South Carolina	SC
38	2016	Med_TMAT_fac	4	North Dakota	ND
22	2016	Med_TMAT_fac	9	Louisiana	LA
33	2016	Med_TMAT_fac	14	New Hampshire	NH
56	2016	Med_TMAT_fac	12	Wyoming	WY
37	2016	Med_TMAT_fac	46	North Carolina	NC
28	2016	Med_TMAT_fac	2	Mississippi	MS
11	2016	Med_TMAT_fac	3	District of Columbia	DC
05	2016	Med_TMAT_fac	2	Arkansas	AR
41	2016	Med_TMAT_fac	13	Oregon	OR
55	2016	Med_TMAT_fac	38	Wisconsin	WI
44	2016	Med_TMAT_fac	14	Rhode Island	RI
35	2016	Med_TMAT_fac	17	New Mexico	NM
17	2016	Med_TMAT_fac	46	Illinois	IL
26	2016	Med_TMAT_fac	45	Michigan	MI
36	2016	Med_TMAT_fac	288	New York	NY
15	2016	Med_TMAT_fac	3	Hawaii	HI
47	2016	Med_TMAT_fac	13	Tennessee	TN
40	2016	Med_TMAT_fac	4	Oklahoma	OK
21	2016	Med_TMAT_fac	10	Kentucky	KY
39	2016	Med_TMAT_fac	66	Ohio	OH
12	2016	Med_TMAT_fac	39	Florida	FL
29	2016	Med_TMAT_fac	27	Missouri	MO
51	2016	Med_TMAT_fac	29	Virginia	VA
72	2016	Med_TMAT_fac	0	Puerto Rico	PR
31	2016	Med_TMAT_fac	9	Nebraska	NE
24	2016	Med_AMAT_fac	17	Maryland	MD
04	2016	Med_AMAT_fac	10	Arizona	AZ
50	2016	Med_AMAT_fac	8	Vermont	VT
42	2016	Med_AMAT_fac	17	Pennsylvania	PA
10	2016	Med_AMAT_fac	4	Delaware	DE
01	2016	Med_AMAT_fac	2	Alabama	AL
09	2016	Med_AMAT_fac	5	Connecticut	CT
16	2016	Med_AMAT_fac	1	Idaho	ID
48	2016	Med_AMAT_fac	1	Texas	TX
19	2016	Med_AMAT_fac	0	Iowa	IA
54	2016	Med_AMAT_fac	7	West Virginia	WV
02	2016	Med_AMAT_fac	1	Alaska	AK
23	2016	Med_AMAT_fac	0	Maine	ME
06	2016	Med_AMAT_fac	17	California	CA
30	2016	Med_AMAT_fac	0	Montana	MT
08	2016	Med_AMAT_fac	4	Colorado	CO
25	2016	Med_AMAT_fac	15	Massachusetts	MA
20	2016	Med_AMAT_fac	1	Kansas	KS
32	2016	Med_AMAT_fac	6	Nevada	NV
13	2016	Med_AMAT_fac	0	Georgia	GA
53	2016	Med_AMAT_fac	4	Washington	WA
27	2016	Med_AMAT_fac	2	Minnesota	MN
00	2016	Med_AMAT_fac	210	United States	US
34	2016	Med_AMAT_fac	6	New Jersey	NJ
49	2016	Med_AMAT_fac	4	Utah	UT
18	2016	Med_AMAT_fac	1	Indiana	IN
46	2016	Med_AMAT_fac	0	South Dakota	SD
45	2016	Med_AMAT_fac	1	South Carolina	SC
38	2016	Med_AMAT_fac	0	North Dakota	ND
22	2016	Med_AMAT_fac	0	Louisiana	LA
33	2016	Med_AMAT_fac	0	New Hampshire	NH
56	2016	Med_AMAT_fac	0	Wyoming	WY
37	2016	Med_AMAT_fac	5	North Carolina	NC
28	2016	Med_AMAT_fac	0	Mississippi	MS
11	2016	Med_AMAT_fac	1	District of Columbia	DC
05	2016	Med_AMAT_fac	0	Arkansas	AR
41	2016	Med_AMAT_fac	4	Oregon	OR
55	2016	Med_AMAT_fac	3	Wisconsin	WI
44	2016	Med_AMAT_fac	3	Rhode Island	RI
35	2016	Med_AMAT_fac	2	New Mexico	NM
17	2016	Med_AMAT_fac	2	Illinois	IL
26	2016	Med_AMAT_fac	11	Michigan	MI
36	2016	Med_AMAT_fac	27	New York	NY
15	2016	Med_AMAT_fac	0	Hawaii	HI
47	2016	Med_AMAT_fac	0	Tennessee	TN
40	2016	Med_AMAT_fac	0	Oklahoma	OK
21	2016	Med_AMAT_fac	0	Kentucky	KY
39	2016	Med_AMAT_fac	7	Ohio	OH
12	2016	Med_AMAT_fac	8	Florida	FL
29	2016	Med_AMAT_fac	0	Missouri	MO
51	2016	Med_AMAT_fac	3	Virginia	VA
72	2016	Med_AMAT_fac	0	Puerto Rico	PR
31	2016	Med_AMAT_fac	0	Nebraska	NE
02	2016	MH_fac	90	Alaska	AK
27	2016	MH_fac	208	Minnesota	MN
72	2016	MH_fac	83	Puerto Rico	PR
23	2016	MH_fac	190	Maine	ME
11	2016	MH_fac	33	District of Columbia	DC
47	2016	MH_fac	254	Tennessee	TN
26	2016	MH_fac	328	Michigan	MI
35	2016	MH_fac	67	New Mexico	NM
36	2016	MH_fac	795	New York	NY
06	2016	MH_fac	740	California	CA
39	2016	MH_fac	509	Ohio	OH
21	2016	MH_fac	203	Kentucky	KY
48	2016	MH_fac	332	Texas	TX
16	2016	MH_fac	189	Idaho	ID
25	2016	MH_fac	272	Massachusetts	MA
04	2016	MH_fac	324	Arizona	AZ
56	2016	MH_fac	50	Wyoming	WY
55	2016	MH_fac	387	Wisconsin	WI
01	2016	MH_fac	146	Alabama	AL
49	2016	MH_fac	88	Utah	UT
33	2016	MH_fac	50	New Hampshire	NH
17	2016	MH_fac	387	Illinois	IL
30	2016	MH_fac	84	Montana	MT
20	2016	MH_fac	114	Kansas	KS
45	2016	MH_fac	106	South Carolina	SC
53	2016	MH_fac	222	Washington	WA
44	2016	MH_fac	55	Rhode Island	RI
51	2016	MH_fac	249	Virginia	VA
32	2016	MH_fac	45	Nevada	NV
08	2016	MH_fac	170	Colorado	CO
10	2016	MH_fac	25	Delaware	DE
31	2016	MH_fac	112	Nebraska	NE
05	2016	MH_fac	219	Arkansas	AR
46	2016	MH_fac	44	South Dakota	SD
41	2016	MH_fac	131	Oregon	OR
54	2016	MH_fac	118	West Virginia	WV
13	2016	MH_fac	203	Georgia	GA
09	2016	MH_fac	213	Connecticut	CT
42	2016	MH_fac	535	Pennsylvania	PA
37	2016	MH_fac	290	North Carolina	NC
38	2016	MH_fac	30	North Dakota	ND
18	2016	MH_fac	261	Indiana	IN
24	2016	MH_fac	256	Maryland	MD
34	2016	MH_fac	268	New Jersey	NJ
15	2016	MH_fac	37	Hawaii	HI
28	2016	MH_fac	167	Mississippi	MS
22	2016	MH_fac	162	Louisiana	LA
50	2016	MH_fac	55	Vermont	VT
12	2016	MH_fac	450	Florida	FL
40	2016	MH_fac	129	Oklahoma	OK
00	2016	MH_fac	10828	United States	US
29	2016	MH_fac	209	Missouri	MO
19	2016	MH_fac	137	Iowa	IA
02	2016	Med_MH_fac	83	Alaska	AK
27	2016	Med_MH_fac	193	Minnesota	MN
72	2016	Med_MH_fac	45	Puerto Rico	PR
23	2016	Med_MH_fac	180	Maine	ME
11	2016	Med_MH_fac	30	District of Columbia	DC
47	2016	Med_MH_fac	206	Tennessee	TN
26	2016	Med_MH_fac	290	Michigan	MI
35	2016	Med_MH_fac	62	New Mexico	NM
36	2016	Med_MH_fac	751	New York	NY
06	2016	Med_MH_fac	538	California	CA
39	2016	Med_MH_fac	481	Ohio	OH
21	2016	Med_MH_fac	187	Kentucky	KY
48	2016	Med_MH_fac	275	Texas	TX
16	2016	Med_MH_fac	167	Idaho	ID
25	2016	Med_MH_fac	237	Massachusetts	MA
04	2016	Med_MH_fac	277	Arizona	AZ
56	2016	Med_MH_fac	48	Wyoming	WY
55	2016	Med_MH_fac	356	Wisconsin	WI
01	2016	Med_MH_fac	132	Alabama	AL
49	2016	Med_MH_fac	69	Utah	UT
33	2016	Med_MH_fac	41	New Hampshire	NH
17	2016	Med_MH_fac	347	Illinois	IL
30	2016	Med_MH_fac	82	Montana	MT
20	2016	Med_MH_fac	108	Kansas	KS
45	2016	Med_MH_fac	95	South Carolina	SC
53	2016	Med_MH_fac	208	Washington	WA
44	2016	Med_MH_fac	50	Rhode Island	RI
51	2016	Med_MH_fac	234	Virginia	VA
32	2016	Med_MH_fac	38	Nevada	NV
08	2016	Med_MH_fac	157	Colorado	CO
10	2016	Med_MH_fac	24	Delaware	DE
31	2016	Med_MH_fac	102	Nebraska	NE
05	2016	Med_MH_fac	214	Arkansas	AR
46	2016	Med_MH_fac	43	South Dakota	SD
41	2016	Med_MH_fac	126	Oregon	OR
54	2016	Med_MH_fac	114	West Virginia	WV
13	2016	Med_MH_fac	185	Georgia	GA
09	2016	Med_MH_fac	197	Connecticut	CT
42	2016	Med_MH_fac	473	Pennsylvania	PA
37	2016	Med_MH_fac	258	North Carolina	NC
38	2016	Med_MH_fac	29	North Dakota	ND
18	2016	Med_MH_fac	246	Indiana	IN
24	2016	Med_MH_fac	253	Maryland	MD
34	2016	Med_MH_fac	246	New Jersey	NJ
15	2016	Med_MH_fac	31	Hawaii	HI
28	2016	Med_MH_fac	138	Mississippi	MS
22	2016	Med_MH_fac	132	Louisiana	LA
50	2016	Med_MH_fac	47	Vermont	VT
12	2016	Med_MH_fac	351	Florida	FL
40	2016	Med_MH_fac	122	Oklahoma	OK
00	2016	Med_MH_fac	9624	United States	US
29	2016	Med_MH_fac	190	Missouri	MO
19	2016	Med_MH_fac	132	Iowa	IA
02	2015	MH_fac	80	Alaska	AK
27	2015	MH_fac	196	Minnesota	MN
72	2015	MH_fac	93	Puerto Rico	PR
23	2015	MH_fac	184	Maine	ME
11	2015	MH_fac	35	District of Columbia	DC
47	2015	MH_fac	243	Tennessee	TN
26	2015	MH_fac	307	Michigan	MI
35	2015	MH_fac	52	New Mexico	NM
36	2015	MH_fac	848	New York	NY
06	2015	MH_fac	674	California	CA
39	2015	MH_fac	494	Ohio	OH
21	2015	MH_fac	181	Kentucky	KY
48	2015	MH_fac	262	Texas	TX
16	2015	MH_fac	187	Idaho	ID
25	2015	MH_fac	258	Massachusetts	MA
04	2015	MH_fac	327	Arizona	AZ
56	2015	MH_fac	47	Wyoming	WY
55	2015	MH_fac	372	Wisconsin	WI
01	2015	MH_fac	135	Alabama	AL
49	2015	MH_fac	78	Utah	UT
33	2015	MH_fac	49	New Hampshire	NH
17	2015	MH_fac	377	Illinois	IL
30	2015	MH_fac	90	Montana	MT
20	2015	MH_fac	119	Kansas	KS
45	2015	MH_fac	91	South Carolina	SC
53	2015	MH_fac	210	Washington	WA
44	2015	MH_fac	56	Rhode Island	RI
51	2015	MH_fac	255	Virginia	VA
32	2015	MH_fac	42	Nevada	NV
08	2015	MH_fac	167	Colorado	CO
10	2015	MH_fac	31	Delaware	DE
31	2015	MH_fac	94	Nebraska	NE
05	2015	MH_fac	209	Arkansas	AR
46	2015	MH_fac	43	South Dakota	SD
41	2015	MH_fac	130	Oregon	OR
54	2015	MH_fac	109	West Virginia	WV
13	2015	MH_fac	194	Georgia	GA
09	2015	MH_fac	204	Connecticut	CT
42	2015	MH_fac	520	Pennsylvania	PA
37	2015	MH_fac	313	North Carolina	NC
38	2015	MH_fac	25	North Dakota	ND
18	2015	MH_fac	248	Indiana	IN
24	2015	MH_fac	233	Maryland	MD
34	2015	MH_fac	252	New Jersey	NJ
15	2015	MH_fac	48	Hawaii	HI
28	2015	MH_fac	160	Mississippi	MS
22	2015	MH_fac	141	Louisiana	LA
50	2015	MH_fac	56	Vermont	VT
12	2015	MH_fac	442	Florida	FL
40	2015	MH_fac	140	Oklahoma	OK
00	2015	MH_fac	10430	United States	US
29	2015	MH_fac	187	Missouri	MO
19	2015	MH_fac	136	Iowa	IA
02	2015	Med_MH_fac	71	Alaska	AK
27	2015	Med_MH_fac	183	Minnesota	MN
72	2015	Med_MH_fac	48	Puerto Rico	PR
23	2015	Med_MH_fac	171	Maine	ME
11	2015	Med_MH_fac	28	District of Columbia	DC
47	2015	Med_MH_fac	201	Tennessee	TN
26	2015	Med_MH_fac	268	Michigan	MI
35	2015	Med_MH_fac	47	New Mexico	NM
36	2015	Med_MH_fac	789	New York	NY
06	2015	Med_MH_fac	478	California	CA
39	2015	Med_MH_fac	459	Ohio	OH
21	2015	Med_MH_fac	171	Kentucky	KY
48	2015	Med_MH_fac	229	Texas	TX
16	2015	Med_MH_fac	174	Idaho	ID
25	2015	Med_MH_fac	221	Massachusetts	MA
04	2015	Med_MH_fac	269	Arizona	AZ
56	2015	Med_MH_fac	46	Wyoming	WY
55	2015	Med_MH_fac	337	Wisconsin	WI
01	2015	Med_MH_fac	121	Alabama	AL
49	2015	Med_MH_fac	62	Utah	UT
33	2015	Med_MH_fac	43	New Hampshire	NH
17	2015	Med_MH_fac	334	Illinois	IL
30	2015	Med_MH_fac	90	Montana	MT
20	2015	Med_MH_fac	112	Kansas	KS
45	2015	Med_MH_fac	79	South Carolina	SC
53	2015	Med_MH_fac	195	Washington	WA
44	2015	Med_MH_fac	52	Rhode Island	RI
51	2015	Med_MH_fac	236	Virginia	VA
32	2015	Med_MH_fac	38	Nevada	NV
08	2015	Med_MH_fac	158	Colorado	CO
10	2015	Med_MH_fac	24	Delaware	DE
31	2015	Med_MH_fac	87	Nebraska	NE
05	2015	Med_MH_fac	201	Arkansas	AR
46	2015	Med_MH_fac	42	South Dakota	SD
41	2015	Med_MH_fac	125	Oregon	OR
54	2015	Med_MH_fac	105	West Virginia	WV
13	2015	Med_MH_fac	180	Georgia	GA
09	2015	Med_MH_fac	192	Connecticut	CT
42	2015	Med_MH_fac	454	Pennsylvania	PA
37	2015	Med_MH_fac	286	North Carolina	NC
38	2015	Med_MH_fac	24	North Dakota	ND
18	2015	Med_MH_fac	230	Indiana	IN
24	2015	Med_MH_fac	228	Maryland	MD
34	2015	Med_MH_fac	229	New Jersey	NJ
15	2015	Med_MH_fac	41	Hawaii	HI
28	2015	Med_MH_fac	141	Mississippi	MS
22	2015	Med_MH_fac	120	Louisiana	LA
50	2015	Med_MH_fac	47	Vermont	VT
12	2015	Med_MH_fac	359	Florida	FL
40	2015	Med_MH_fac	134	Oklahoma	OK
00	2015	Med_MH_fac	9268	United States	US
29	2015	Med_MH_fac	172	Missouri	MO
19	2015	Med_MH_fac	131	Iowa	IA
02	2017	MH_fac	81	Alaska	AK
27	2017	MH_fac	202	Minnesota	MN
72	2017	MH_fac	74	Puerto Rico	PR
23	2017	MH_fac	175	Maine	ME
11	2017	MH_fac	37	District of Columbia	DC
47	2017	MH_fac	233	Tennessee	TN
26	2017	MH_fac	308	Michigan	MI
35	2017	MH_fac	61	New Mexico	NM
36	2017	MH_fac	726	New York	NY
06	2017	MH_fac	686	California	CA
39	2017	MH_fac	515	Ohio	OH
21	2017	MH_fac	201	Kentucky	KY
48	2017	MH_fac	309	Texas	TX
16	2017	MH_fac	168	Idaho	ID
25	2017	MH_fac	267	Massachusetts	MA
04	2017	MH_fac	316	Arizona	AZ
56	2017	MH_fac	46	Wyoming	WY
55	2017	MH_fac	359	Wisconsin	WI
01	2017	MH_fac	139	Alabama	AL
49	2017	MH_fac	96	Utah	UT
33	2017	MH_fac	49	New Hampshire	NH
17	2017	MH_fac	333	Illinois	IL
30	2017	MH_fac	70	Montana	MT
20	2017	MH_fac	100	Kansas	KS
45	2017	MH_fac	100	South Carolina	SC
53	2017	MH_fac	237	Washington	WA
44	2017	MH_fac	52	Rhode Island	RI
51	2017	MH_fac	231	Virginia	VA
32	2017	MH_fac	46	Nevada	NV
08	2017	MH_fac	152	Colorado	CO
10	2017	MH_fac	24	Delaware	DE
31	2017	MH_fac	116	Nebraska	NE
05	2017	MH_fac	206	Arkansas	AR
46	2017	MH_fac	44	South Dakota	SD
41	2017	MH_fac	117	Oregon	OR
54	2017	MH_fac	108	West Virginia	WV
13	2017	MH_fac	185	Georgia	GA
09	2017	MH_fac	208	Connecticut	CT
42	2017	MH_fac	513	Pennsylvania	PA
37	2017	MH_fac	256	North Carolina	NC
38	2017	MH_fac	30	North Dakota	ND
18	2017	MH_fac	264	Indiana	IN
24	2017	MH_fac	249	Maryland	MD
34	2017	MH_fac	257	New Jersey	NJ
15	2017	MH_fac	37	Hawaii	HI
28	2017	MH_fac	147	Mississippi	MS
22	2017	MH_fac	164	Louisiana	LA
50	2017	MH_fac	59	Vermont	VT
12	2017	MH_fac	409	Florida	FL
40	2017	MH_fac	132	Oklahoma	OK
00	2017	MH_fac	10223	United States	US
29	2017	MH_fac	190	Missouri	MO
19	2017	MH_fac	131	Iowa	IA
02	2017	Med_MH_fac	72	Alaska	AK
27	2017	Med_MH_fac	189	Minnesota	MN
72	2017	Med_MH_fac	39	Puerto Rico	PR
23	2017	Med_MH_fac	167	Maine	ME
11	2017	Med_MH_fac	35	District of Columbia	DC
47	2017	Med_MH_fac	195	Tennessee	TN
26	2017	Med_MH_fac	268	Michigan	MI
35	2017	Med_MH_fac	55	New Mexico	NM
36	2017	Med_MH_fac	687	New York	NY
06	2017	Med_MH_fac	487	California	CA
39	2017	Med_MH_fac	482	Ohio	OH
21	2017	Med_MH_fac	190	Kentucky	KY
48	2017	Med_MH_fac	260	Texas	TX
16	2017	Med_MH_fac	146	Idaho	ID
25	2017	Med_MH_fac	229	Massachusetts	MA
04	2017	Med_MH_fac	275	Arizona	AZ
56	2017	Med_MH_fac	44	Wyoming	WY
55	2017	Med_MH_fac	337	Wisconsin	WI
01	2017	Med_MH_fac	126	Alabama	AL
49	2017	Med_MH_fac	73	Utah	UT
33	2017	Med_MH_fac	41	New Hampshire	NH
